sample_id	CHROMOSOME	Arm	GAIN	LOSS	LOH
H18005831	2	p	99	0	4
H18005831	3	p	3	0	2
H18005831	4	p	0	0	0
H18005831	5	p	99	0	0
H18005831	6	p	99	0	0
H18005831	7	p	99	0	0
H18005831	8	p	0	82	0
H18005831	9	p	0	0	0
H18005831	10	p	0	0	10
H18005831	11	p	0	0	0
H18005831	12	p	99	0	0
H18005831	16	p	93	1	10
H18005831	17	p	0	48	43
H18005831	18	p	0	99	0
H18005831	19	p	0	0	99
H18005831	20	p	0	58	0
H18005831	21	p	0	0	0
H18005831	Y	p	0	0	0
H18005831	X	p	99	0	4
H18005831	1	q	0	0	0
H18005831	2	q	92	6	0
H18005831	3	q	0	0	5
H18005831	4	q	4	0	0
H18005831	5	q	0	0	0
H18005831	6	q	0	0	99
H18005831	7	q	99	0	99
H18005831	8	q	96	0	0
H18005831	9	q	0	0	0
H18005831	10	q	0	37	3
H18005831	11	q	0	0	5
H18005831	12	q	0	0	0
H18005831	13	q	54	0	0
H18005831	14	q	0	0	98
H18005831	15	q	0	19	0
H18005831	16	q	97	0	0
H18005831	17	q	24	1	11
H18005831	18	q	0	99	0
H18005831	19	q	0	0	99
H18005831	20	q	99	0	0
H18005831	21	q	14	1	0
H18005831	22	q	0	99	0
H18005831	Y	q	0	0	0
H18005831	X	q	99	0	24
H18005939	1	p	0	99	0
H18005939	2	p	0	0	0
H18005939	3	p	0	0	0
H18005939	4	p	1	96	0
H18005939	5	p	1	0	0
H18005939	6	p	1	1	0
H18005939	7	p	1	0	4
H18005939	8	p	0	0	0
H18005939	9	p	0	0	0
H18005939	10	p	0	2	0
H18005939	11	p	0	0	0
H18005939	12	p	0	0	0
H18005939	16	p	0	0	11
H18005939	17	p	0	0	0
H18005939	18	p	1	0	0
H18005939	19	p	0	0	0
H18005939	20	p	0	0	0
H18005939	21	p	0	0	0
H18005939	Y	p	99	0	0
H18005939	X	p	4	0	0
H18005939	1	q	0	1	5
H18005939	2	q	0	0	4
H18005939	3	q	0	0	5
H18005939	4	q	0	98	0
H18005939	5	q	1	0	0
H18005939	6	q	0	0	0
H18005939	7	q	0	0	0
H18005939	8	q	1	0	0
H18005939	9	q	1	0	0
H18005939	10	q	1	1	2
H18005939	11	q	0	0	3
H18005939	12	q	0	1	0
H18005939	13	q	4	0	2
H18005939	14	q	2	1	0
H18005939	15	q	0	1	0
H18005939	16	q	3	0	8
H18005939	17	q	0	0	6
H18005939	18	q	2	0	0
H18005939	19	q	0	99	0
H18005939	20	q	5	0	0
H18005939	21	q	3	0	0
H18005939	22	q	36	0	0
H18005939	Y	q	99	0	0
H18005939	X	q	0	0	0
H18005976	1	p	18	18	0
H18005976	2	p	0	0	0
H18005976	3	p	17	22	0
H18005976	4	p	0	0	0
H18005976	5	p	63	1	37
H18005976	6	p	0	97	0
H18005976	7	p	0	2	0
H18005976	8	p	3	81	0
H18005976	9	p	0	25	0
H18005976	10	p	0	99	0
H18005976	11	p	0	0	0
H18005976	12	p	0	65	0
H18005976	16	p	1	0	12
H18005976	17	p	0	0	99
H18005976	18	p	0	99	0
H18005976	19	p	0	0	0
H18005976	20	p	2	2	0
H18005976	21	p	0	0	0
H18005976	Y	p	0	0	0
H18005976	X	p	1	0	0
H18005976	1	q	98	0	0
H18005976	2	q	1	0	0
H18005976	3	q	77	0	0
H18005976	4	q	0	0	0
H18005976	5	q	19	5	64
H18005976	6	q	0	98	0
H18005976	7	q	1	38	0
H18005976	8	q	96	0	0
H18005976	9	q	0	0	0
H18005976	10	q	0	2	0
H18005976	11	q	0	0	0
H18005976	12	q	0	7	86
H18005976	13	q	0	0	96
H18005976	14	q	0	0	0
H18005976	15	q	2	1	0
H18005976	16	q	0	0	0
H18005976	17	q	0	0	97
H18005976	18	q	0	91	0
H18005976	19	q	0	0	0
H18005976	20	q	2	1	0
H18005976	21	q	1	1	0
H18005976	22	q	3	0	0
H18005976	Y	q	0	0	0
H18005976	X	q	0	0	2
H18005984	1	p	1	96	0
H18005984	2	p	48	37	47
H18005984	3	p	37	54	0
H18005984	4	p	0	0	99
H18005984	5	p	18	0	5
H18005984	6	p	0	28	0
H18005984	7	p	0	99	0
H18005984	8	p	99	0	0
H18005984	9	p	0	99	0
H18005984	10	p	21	15	0
H18005984	11	p	16	30	0
H18005984	12	p	96	0	0
H18005984	16	p	95	3	0
H18005984	17	p	0	0	0
H18005984	18	p	99	0	0
H18005984	19	p	8	91	0
H18005984	20	p	0	0	0
H18005984	21	p	0	85	0
H18005984	Y	p	0	0	0
H18005984	X	p	96	0	5
H18005984	1	q	97	0	0
H18005984	2	q	0	97	0
H18005984	3	q	0	67	39
H18005984	4	q	25	0	32
H18005984	5	q	1	0	1
H18005984	6	q	79	0	0
H18005984	7	q	0	99	0
H18005984	8	q	99	0	0
H18005984	9	q	0	99	0
H18005984	10	q	0	20	65
H18005984	11	q	6	69	0
H18005984	12	q	99	0	0
H18005984	13	q	0	93	0
H18005984	14	q	1	0	0
H18005984	15	q	3	94	0
H18005984	16	q	0	97	0
H18005984	17	q	25	0	0
H18005984	18	q	36	59	0
H18005984	19	q	91	0	0
H18005984	20	q	65	15	17
H18005984	21	q	0	96	0
H18005984	22	q	0	84	0
H18005984	Y	q	0	0	0
H18005984	X	q	4	0	96
H18006003	1	p	0	0	0
H18006003	2	p	0	0	0
H18006003	3	p	0	98	0
H18006003	4	p	0	99	0
H18006003	5	p	45	0	0
H18006003	6	p	0	61	0
H18006003	7	p	99	0	0
H18006003	8	p	0	0	0
H18006003	9	p	0	95	0
H18006003	10	p	0	99	0
H18006003	11	p	0	78	0
H18006003	12	p	98	0	0
H18006003	16	p	0	4	0
H18006003	17	p	0	88	0
H18006003	18	p	0	0	0
H18006003	19	p	0	0	0
H18006003	20	p	0	1	0
H18006003	21	p	0	0	0
H18006003	Y	p	0	0	0
H18006003	X	p	4	0	0
H18006003	1	q	0	0	0
H18006003	2	q	0	0	0
H18006003	3	q	98	0	0
H18006003	4	q	0	99	0
H18006003	5	q	3	95	10
H18006003	6	q	1	0	0
H18006003	7	q	95	0	0
H18006003	8	q	56	0	0
H18006003	9	q	39	0	0
H18006003	10	q	0	49	0
H18006003	11	q	0	0	0
H18006003	12	q	0	0	0
H18006003	13	q	0	99	0
H18006003	14	q	1	0	97
H18006003	15	q	0	0	0
H18006003	16	q	0	0	0
H18006003	17	q	0	0	0
H18006003	18	q	13	72	0
H18006003	19	q	1	0	0
H18006003	20	q	0	2	0
H18006003	21	q	0	0	0
H18006003	22	q	0	0	7
H18006003	Y	q	0	0	0
H18006003	X	q	0	0	0
H18006110	1	p	64	29	0
H18006110	2	p	63	35	0
H18006110	3	p	0	99	0
H18006110	4	p	99	0	0
H18006110	5	p	28	71	0
H18006110	6	p	15	84	0
H18006110	7	p	34	65	0
H18006110	8	p	8	90	0
H18006110	9	p	52	46	0
H18006110	10	p	3	0	0
H18006110	11	p	99	0	0
H18006110	12	p	98	0	0
H18006110	16	p	94	0	0
H18006110	17	p	76	23	76
H18006110	18	p	62	37	0
H18006110	19	p	1	0	0
H18006110	20	p	94	2	0
H18006110	21	p	0	85	0
H18006110	Y	p	0	0	0
H18006110	X	p	0	97	0
H18006110	1	q	99	0	0
H18006110	2	q	83	16	0
H18006110	3	q	84	14	9
H18006110	4	q	14	85	0
H18006110	5	q	20	79	0
H18006110	6	q	18	81	0
H18006110	7	q	66	0	0
H18006110	8	q	99	0	0
H18006110	9	q	99	0	0
H18006110	10	q	70	0	0
H18006110	11	q	64	34	10
H18006110	12	q	73	19	0
H18006110	13	q	21	75	0
H18006110	14	q	10	88	0
H18006110	15	q	57	42	0
H18006110	16	q	98	0	0
H18006110	17	q	0	99	0
H18006110	18	q	81	10	0
H18006110	19	q	53	0	0
H18006110	20	q	77	20	10
H18006110	21	q	15	84	0
H18006110	22	q	47	52	0
H18006110	Y	q	0	0	0
H18006110	X	q	0	99	0
H18006130	1	p	0	0	0
H18006130	2	p	0	0	0
H18006130	3	p	0	0	0
H18006130	4	p	0	0	0
H18006130	5	p	0	0	5
H18006130	6	p	49	0	4
H18006130	7	p	0	2	0
H18006130	8	p	36	0	0
H18006130	9	p	0	0	0
H18006130	10	p	72	0	0
H18006130	11	p	0	0	0
H18006130	12	p	99	0	0
H18006130	16	p	0	0	13
H18006130	17	p	0	0	0
H18006130	18	p	0	0	0
H18006130	19	p	0	0	0
H18006130	20	p	39	0	0
H18006130	21	p	85	0	0
H18006130	Y	p	0	0	0
H18006130	X	p	0	0	8
H18006130	1	q	63	0	0
H18006130	2	q	0	0	0
H18006130	3	q	0	0	4
H18006130	4	q	0	0	0
H18006130	5	q	46	0	0
H18006130	6	q	0	0	0
H18006130	7	q	0	0	4
H18006130	8	q	67	0	3
H18006130	9	q	0	0	0
H18006130	10	q	0	0	0
H18006130	11	q	4	0	0
H18006130	12	q	32	0	3
H18006130	13	q	13	0	0
H18006130	14	q	15	0	0
H18006130	15	q	0	0	0
H18006130	16	q	0	0	0
H18006130	17	q	0	0	0
H18006130	18	q	0	0	0
H18006130	19	q	14	0	14
H18006130	20	q	62	0	0
H18006130	21	q	98	0	0
H18006130	22	q	1	0	0
H18006130	Y	q	0	0	0
H18006130	X	q	0	0	9
H18006268	1	p	0	0	0
H18006268	2	p	0	0	3
H18006268	3	p	0	0	4
H18006268	4	p	0	0	0
H18006268	5	p	0	0	5
H18006268	6	p	0	0	0
H18006268	7	p	99	0	0
H18006268	8	p	0	0	0
H18006268	9	p	0	14	0
H18006268	10	p	0	99	0
H18006268	11	p	0	0	5
H18006268	12	p	0	0	0
H18006268	16	p	0	0	0
H18006268	17	p	0	0	0
H18006268	18	p	0	0	0
H18006268	19	p	0	0	0
H18006268	20	p	0	0	0
H18006268	21	p	0	0	0
H18006268	Y	p	0	0	0
H18006268	X	p	0	0	0
H18006268	1	q	3	31	0
H18006268	2	q	0	0	0
H18006268	3	q	0	0	0
H18006268	4	q	3	0	0
H18006268	5	q	0	1	2
H18006268	6	q	0	0	2
H18006268	7	q	99	0	5
H18006268	8	q	0	0	0
H18006268	9	q	0	0	3
H18006268	10	q	0	99	0
H18006268	11	q	0	0	0
H18006268	12	q	0	0	0
H18006268	13	q	0	0	0
H18006268	14	q	0	0	0
H18006268	15	q	0	0	0
H18006268	16	q	0	0	0
H18006268	17	q	0	0	5
H18006268	18	q	0	0	0
H18006268	19	q	0	0	0
H18006268	20	q	0	0	0
H18006268	21	q	0	0	0
H18006268	22	q	1	0	0
H18006268	Y	q	0	0	0
H18006268	X	q	0	6	0
H18006428	1	p	0	99	0
H18006428	2	p	0	0	0
H18006428	3	p	0	6	9
H18006428	4	p	0	0	0
H18006428	5	p	0	0	0
H18006428	6	p	0	0	0
H18006428	7	p	0	0	0
H18006428	8	p	0	0	0
H18006428	9	p	0	0	0
H18006428	10	p	0	0	0
H18006428	11	p	0	0	0
H18006428	12	p	0	0	0
H18006428	16	p	0	0	10
H18006428	17	p	0	0	0
H18006428	18	p	0	0	0
H18006428	19	p	44	0	0
H18006428	20	p	0	0	0
H18006428	21	p	0	0	0
H18006428	Y	p	0	0	0
H18006428	X	p	0	0	0
H18006428	1	q	0	2	0
H18006428	2	q	0	0	6
H18006428	3	q	0	0	2
H18006428	4	q	0	0	3
H18006428	5	q	0	0	0
H18006428	6	q	0	0	15
H18006428	7	q	2	0	3
H18006428	8	q	0	0	0
H18006428	9	q	0	0	0
H18006428	10	q	0	0	0
H18006428	11	q	0	0	0
H18006428	12	q	0	0	0
H18006428	13	q	0	0	0
H18006428	14	q	0	1	2
H18006428	15	q	0	0	0
H18006428	16	q	0	0	0
H18006428	17	q	0	0	0
H18006428	18	q	10	0	0
H18006428	19	q	0	99	0
H18006428	20	q	0	0	0
H18006428	21	q	12	0	0
H18006428	22	q	48	0	0
H18006428	Y	q	0	0	0
H18006428	X	q	0	0	0
H18006483	1	p	0	0	3
H18006483	2	p	0	1	0
H18006483	3	p	1	0	0
H18006483	4	p	0	0	0
H18006483	5	p	0	0	0
H18006483	6	p	0	0	0
H18006483	7	p	99	0	0
H18006483	8	p	1	0	0
H18006483	9	p	0	0	0
H18006483	10	p	0	99	0
H18006483	11	p	0	0	0
H18006483	12	p	0	1	0
H18006483	16	p	0	0	9
H18006483	17	p	0	99	0
H18006483	18	p	0	0	0
H18006483	19	p	3	0	0
H18006483	20	p	99	0	0
H18006483	21	p	0	0	0
H18006483	Y	p	0	0	0
H18006483	X	p	1	0	5
H18006483	1	q	0	0	0
H18006483	2	q	0	0	0
H18006483	3	q	0	0	0
H18006483	4	q	0	0	0
H18006483	5	q	0	0	0
H18006483	6	q	0	45	0
H18006483	7	q	98	0	0
H18006483	8	q	0	0	0
H18006483	9	q	0	0	0
H18006483	10	q	0	99	0
H18006483	11	q	0	2	3
H18006483	12	q	0	1	0
H18006483	13	q	0	99	0
H18006483	14	q	0	98	0
H18006483	15	q	0	1	0
H18006483	16	q	0	0	0
H18006483	17	q	0	99	0
H18006483	18	q	0	0	0
H18006483	19	q	0	0	0
H18006483	20	q	97	0	0
H18006483	21	q	1	0	0
H18006483	22	q	0	99	0
H18006483	Y	q	0	0	0
H18006483	X	q	0	0	7
H18006681	1	p	0	0	0
H18006681	2	p	0	0	0
H18006681	3	p	0	0	12
H18006681	4	p	0	0	0
H18006681	5	p	0	0	0
H18006681	6	p	0	0	0
H18006681	7	p	0	0	0
H18006681	8	p	0	0	0
H18006681	9	p	0	0	0
H18006681	10	p	0	0	0
H18006681	11	p	0	0	0
H18006681	12	p	0	0	0
H18006681	16	p	0	0	11
H18006681	17	p	0	0	0
H18006681	18	p	0	0	0
H18006681	19	p	0	0	0
H18006681	20	p	0	0	0
H18006681	21	p	0	0	0
H18006681	Y	p	0	0	0
H18006681	X	p	0	0	0
H18006681	1	q	0	0	0
H18006681	2	q	0	0	0
H18006681	3	q	0	1	0
H18006681	4	q	0	0	0
H18006681	5	q	0	0	0
H18006681	6	q	0	0	3
H18006681	7	q	0	0	0
H18006681	8	q	0	0	2
H18006681	9	q	0	0	0
H18006681	10	q	0	0	0
H18006681	11	q	0	0	0
H18006681	12	q	0	0	0
H18006681	13	q	0	0	0
H18006681	14	q	0	0	0
H18006681	15	q	0	0	0
H18006681	16	q	0	0	0
H18006681	17	q	0	0	0
H18006681	18	q	0	0	0
H18006681	19	q	0	0	0
H18006681	20	q	0	0	0
H18006681	21	q	0	0	0
H18006681	22	q	0	0	0
H18006681	Y	q	0	0	0
H18006681	X	q	0	0	7
H18006912	1	p	99	0	98
H18006912	2	p	99	0	0
H18006912	3	p	0	92	0
H18006912	4	p	99	0	79
H18006912	5	p	99	0	0
H18006912	6	p	99	0	0
H18006912	7	p	97	0	5
H18006912	8	p	99	0	0
H18006912	9	p	0	94	0
H18006912	10	p	96	0	0
H18006912	11	p	98	0	6
H18006912	12	p	0	70	28
H18006912	16	p	99	0	10
H18006912	17	p	0	99	0
H18006912	18	p	0	0	99
H18006912	19	p	0	21	78
H18006912	20	p	0	17	29
H18006912	21	p	0	0	0
H18006912	Y	p	0	0	0
H18006912	X	p	71	17	28
H18006912	1	q	99	0	0
H18006912	2	q	99	0	0
H18006912	3	q	91	0	0
H18006912	4	q	97	0	0
H18006912	5	q	0	65	34
H18006912	6	q	0	0	0
H18006912	7	q	98	0	0
H18006912	8	q	10	7	82
H18006912	9	q	99	0	0
H18006912	10	q	67	0	0
H18006912	11	q	98	0	0
H18006912	12	q	90	0	8
H18006912	13	q	0	27	72
H18006912	14	q	96	0	0
H18006912	15	q	0	0	96
H18006912	16	q	99	0	96
H18006912	17	q	98	0	0
H18006912	18	q	0	96	0
H18006912	19	q	0	1	99
H18006912	20	q	99	0	0
H18006912	21	q	0	15	0
H18006912	22	q	55	33	57
H18006912	Y	q	0	0	0
H18006912	X	q	1	37	61
H18006928	1	p	58	20	3
H18006928	2	p	98	0	0
H18006928	3	p	27	0	2
H18006928	4	p	1	0	0
H18006928	5	p	1	0	0
H18006928	6	p	1	12	0
H18006928	7	p	0	0	0
H18006928	8	p	0	2	0
H18006928	9	p	0	99	0
H18006928	10	p	24	70	0
H18006928	11	p	0	0	0
H18006928	12	p	24	0	0
H18006928	16	p	4	4	24
H18006928	17	p	0	0	0
H18006928	18	p	3	0	0
H18006928	19	p	0	1	0
H18006928	20	p	0	99	0
H18006928	21	p	0	0	0
H18006928	Y	p	0	0	0
H18006928	X	p	1	19	9
H18006928	1	q	1	46	2
H18006928	2	q	0	28	0
H18006928	3	q	46	0	0
H18006928	4	q	0	2	2
H18006928	5	q	0	0	0
H18006928	6	q	1	23	0
H18006928	7	q	0	23	0
H18006928	8	q	44	0	0
H18006928	9	q	0	99	0
H18006928	10	q	1	1	0
H18006928	11	q	0	0	0
H18006928	12	q	79	0	0
H18006928	13	q	16	0	82
H18006928	14	q	44	1	0
H18006928	15	q	0	0	0
H18006928	16	q	0	8	0
H18006928	17	q	64	0	12
H18006928	18	q	0	91	0
H18006928	19	q	0	0	0
H18006928	20	q	1	1	0
H18006928	21	q	1	0	0
H18006928	22	q	4	0	7
H18006928	Y	q	0	0	0
H18006928	X	q	9	3	7
H18006970	1	p	0	33	0
H18006970	2	p	0	0	0
H18006970	3	p	3	0	5
H18006970	4	p	0	99	0
H18006970	5	p	0	0	0
H18006970	6	p	0	17	0
H18006970	7	p	5	0	0
H18006970	8	p	0	0	6
H18006970	9	p	0	2	0
H18006970	10	p	0	0	0
H18006970	11	p	0	99	0
H18006970	12	p	5	73	0
H18006970	16	p	0	99	0
H18006970	17	p	0	99	0
H18006970	18	p	0	0	0
H18006970	19	p	36	9	51
H18006970	20	p	7	2	0
H18006970	21	p	0	0	0
H18006970	Y	p	0	0	0
H18006970	X	p	2	0	11
H18006970	1	q	96	0	0
H18006970	2	q	0	0	2
H18006970	3	q	2	0	3
H18006970	4	q	0	39	0
H18006970	5	q	0	0	2
H18006970	6	q	0	3	0
H18006970	7	q	0	0	0
H18006970	8	q	4	0	3
H18006970	9	q	2	2	0
H18006970	10	q	2	1	0
H18006970	11	q	0	99	0
H18006970	12	q	0	0	0
H18006970	13	q	0	99	0
H18006970	14	q	9	0	3
H18006970	15	q	0	99	0
H18006970	16	q	0	99	0
H18006970	17	q	27	72	0
H18006970	18	q	8	0	0
H18006970	19	q	0	82	16
H18006970	20	q	57	0	0
H18006970	21	q	25	0	0
H18006970	22	q	0	99	0
H18006970	Y	q	0	0	0
H18006970	X	q	4	0	10
H18006972	1	p	0	88	4
H18006972	2	p	97	0	0
H18006972	3	p	0	6	9
H18006972	4	p	0	0	0
H18006972	5	p	0	0	0
H18006972	6	p	0	0	0
H18006972	7	p	99	0	0
H18006972	8	p	0	0	0
H18006972	9	p	0	48	0
H18006972	10	p	0	99	0
H18006972	11	p	0	96	8
H18006972	12	p	4	0	0
H18006972	16	p	0	0	0
H18006972	17	p	0	5	0
H18006972	18	p	0	0	0
H18006972	19	p	19	0	0
H18006972	20	p	0	0	0
H18006972	21	p	0	0	0
H18006972	Y	p	0	0	0
H18006972	X	p	0	0	4
H18006972	1	q	0	80	0
H18006972	2	q	82	0	0
H18006972	3	q	0	0	0
H18006972	4	q	5	0	0
H18006972	5	q	0	0	0
H18006972	6	q	0	1	0
H18006972	7	q	99	0	2
H18006972	8	q	5	0	0
H18006972	9	q	0	0	0
H18006972	10	q	0	99	0
H18006972	11	q	0	74	0
H18006972	12	q	0	30	0
H18006972	13	q	0	79	0
H18006972	14	q	0	98	0
H18006972	15	q	0	26	0
H18006972	16	q	0	0	0
H18006972	17	q	0	0	0
H18006972	18	q	1	1	0
H18006972	19	q	7	0	0
H18006972	20	q	18	4	0
H18006972	21	q	1	0	0
H18006972	22	q	13	0	0
H18006972	Y	q	0	0	0
H18006972	X	q	0	0	7
H18007038	1	p	0	0	0
H18007038	2	p	0	0	0
H18007038	3	p	1	0	6
H18007038	4	p	0	0	0
H18007038	5	p	0	0	0
H18007038	6	p	0	0	0
H18007038	7	p	0	0	4
H18007038	8	p	0	0	0
H18007038	9	p	0	0	0
H18007038	10	p	0	0	0
H18007038	11	p	0	0	5
H18007038	12	p	0	0	0
H18007038	16	p	0	0	10
H18007038	17	p	0	15	0
H18007038	18	p	0	0	0
H18007038	19	p	0	0	0
H18007038	20	p	0	0	0
H18007038	21	p	0	0	0
H18007038	Y	p	0	0	0
H18007038	X	p	0	0	0
H18007038	1	q	0	0	0
H18007038	2	q	0	0	4
H18007038	3	q	0	0	5
H18007038	4	q	0	0	0
H18007038	5	q	0	0	0
H18007038	6	q	0	0	0
H18007038	7	q	0	0	3
H18007038	8	q	26	0	6
H18007038	9	q	0	0	0
H18007038	10	q	0	23	3
H18007038	11	q	0	0	4
H18007038	12	q	0	0	0
H18007038	13	q	85	0	0
H18007038	14	q	0	2	0
H18007038	15	q	0	0	0
H18007038	16	q	0	0	0
H18007038	17	q	0	11	0
H18007038	18	q	0	0	0
H18007038	19	q	0	0	0
H18007038	20	q	0	0	0
H18007038	21	q	0	0	0
H18007038	22	q	0	0	0
H18007038	Y	q	0	0	0
H18007038	X	q	0	0	0
H18007060	1	p	0	33	0
H18007060	2	p	0	0	0
H18007060	3	p	3	0	5
H18007060	4	p	0	99	0
H18007060	5	p	0	0	0
H18007060	6	p	0	17	0
H18007060	7	p	5	0	0
H18007060	8	p	0	0	6
H18007060	9	p	0	2	0
H18007060	10	p	0	0	0
H18007060	11	p	0	99	0
H18007060	12	p	5	73	0
H18007060	16	p	0	99	0
H18007060	17	p	0	99	0
H18007060	18	p	0	0	0
H18007060	19	p	36	9	51
H18007060	20	p	7	2	0
H18007060	21	p	0	0	0
H18007060	Y	p	0	0	0
H18007060	X	p	2	0	11
H18007060	1	q	96	0	0
H18007060	2	q	0	0	2
H18007060	3	q	2	0	3
H18007060	4	q	0	39	0
H18007060	5	q	0	0	2
H18007060	6	q	0	3	0
H18007060	7	q	0	0	0
H18007060	8	q	4	0	3
H18007060	9	q	2	2	0
H18007060	10	q	2	1	0
H18007060	11	q	0	99	0
H18007060	12	q	0	0	0
H18007060	13	q	0	99	0
H18007060	14	q	9	0	3
H18007060	15	q	0	99	0
H18007060	16	q	0	99	0
H18007060	17	q	27	72	0
H18007060	18	q	8	0	0
H18007060	19	q	0	82	16
H18007060	20	q	57	0	0
H18007060	21	q	25	0	0
H18007060	22	q	0	99	0
H18007060	Y	q	0	0	0
H18007060	X	q	4	0	10
H18007112	1	p	0	0	0
H18007112	2	p	0	0	0
H18007112	3	p	0	0	0
H18007112	4	p	0	0	0
H18007112	5	p	0	0	0
H18007112	6	p	93	0	98
H18007112	7	p	99	0	0
H18007112	8	p	9	88	0
H18007112	9	p	0	0	0
H18007112	10	p	99	0	0
H18007112	11	p	0	0	0
H18007112	12	p	98	0	0
H18007112	16	p	0	0	99
H18007112	17	p	0	0	99
H18007112	18	p	0	99	0
H18007112	19	p	94	0	0
H18007112	20	p	99	0	0
H18007112	21	p	85	0	0
H18007112	Y	p	0	0	0
H18007112	X	p	99	0	4
H18007112	1	q	16	0	2
H18007112	2	q	0	0	0
H18007112	3	q	0	1	0
H18007112	4	q	0	0	0
H18007112	5	q	0	0	0
H18007112	6	q	97	0	99
H18007112	7	q	99	0	4
H18007112	8	q	68	0	0
H18007112	9	q	13	0	0
H18007112	10	q	5	0	0
H18007112	11	q	0	1	3
H18007112	12	q	20	0	0
H18007112	13	q	99	0	5
H18007112	14	q	1	15	0
H18007112	15	q	0	81	0
H18007112	16	q	0	0	99
H18007112	17	q	0	0	99
H18007112	18	q	0	99	0
H18007112	19	q	94	0	8
H18007112	20	q	97	0	0
H18007112	21	q	90	0	0
H18007112	22	q	0	1	0
H18007112	Y	q	0	0	0
H18007112	X	q	30	1	10
H18007114	1	p	0	99	0
H18007114	2	p	0	0	0
H18007114	3	p	0	29	4
H18007114	4	p	0	12	0
H18007114	5	p	0	1	0
H18007114	6	p	0	62	0
H18007114	7	p	0	0	0
H18007114	8	p	0	16	0
H18007114	9	p	0	51	0
H18007114	10	p	0	0	0
H18007114	11	p	0	98	0
H18007114	12	p	3	0	0
H18007114	16	p	0	0	10
H18007114	17	p	0	0	0
H18007114	18	p	0	0	0
H18007114	19	p	99	0	0
H18007114	20	p	0	0	0
H18007114	21	p	0	0	0
H18007114	Y	p	0	0	0
H18007114	X	p	0	0	4
H18007114	1	q	97	0	2
H18007114	2	q	0	8	1
H18007114	3	q	0	12	2
H18007114	4	q	0	2	0
H18007114	5	q	0	19	0
H18007114	6	q	0	0	0
H18007114	7	q	0	0	0
H18007114	8	q	0	0	0
H18007114	9	q	0	1	4
H18007114	10	q	0	0	3
H18007114	11	q	0	0	0
H18007114	12	q	0	0	0
H18007114	13	q	0	49	0
H18007114	14	q	0	87	0
H18007114	15	q	0	0	0
H18007114	16	q	0	99	0
H18007114	17	q	94	0	0
H18007114	18	q	0	0	0
H18007114	19	q	0	99	0
H18007114	20	q	0	0	0
H18007114	21	q	0	3	0
H18007114	22	q	0	0	0
H18007114	Y	q	0	0	0
H18007114	X	q	0	0	10
H18007265	1	p	99	0	0
H18007265	2	p	99	0	0
H18007265	3	p	0	0	99
H18007265	4	p	0	0	99
H18007265	5	p	88	0	0
H18007265	6	p	16	2	81
H18007265	7	p	10	1	88
H18007265	8	p	19	0	0
H18007265	9	p	1	9	82
H18007265	10	p	99	0	0
H18007265	11	p	39	0	0
H18007265	12	p	99	0	0
H18007265	16	p	99	0	0
H18007265	17	p	99	0	47
H18007265	18	p	99	0	0
H18007265	19	p	99	0	0
H18007265	20	p	99	0	0
H18007265	21	p	85	0	0
H18007265	Y	p	0	0	0
H18007265	X	p	47	0	0
H18007265	1	q	99	0	0
H18007265	2	q	99	0	0
H18007265	3	q	93	0	6
H18007265	4	q	47	0	2
H18007265	5	q	0	0	98
H18007265	6	q	99	0	79
H18007265	7	q	98	0	0
H18007265	8	q	68	0	0
H18007265	9	q	99	0	96
H18007265	10	q	40	0	0
H18007265	11	q	21	23	54
H18007265	12	q	99	0	0
H18007265	13	q	0	5	99
H18007265	14	q	40	8	53
H18007265	15	q	93	0	0
H18007265	16	q	99	0	0
H18007265	17	q	87	0	11
H18007265	18	q	4	1	0
H18007265	19	q	0	0	0
H18007265	20	q	97	0	0
H18007265	21	q	42	0	55
H18007265	22	q	99	0	0
H18007265	Y	q	0	0	0
H18007265	X	q	99	0	0
H18007383	1	p	0	7	0
H18007383	2	p	0	33	3
H18007383	3	p	0	0	0
H18007383	4	p	0	0	0
H18007383	5	p	0	1	0
H18007383	6	p	0	1	4
H18007383	7	p	0	0	0
H18007383	8	p	0	98	0
H18007383	9	p	0	0	0
H18007383	10	p	0	11	99
H18007383	11	p	97	1	0
H18007383	12	p	0	0	0
H18007383	16	p	4	84	10
H18007383	17	p	0	99	0
H18007383	18	p	0	0	0
H18007383	19	p	17	0	0
H18007383	20	p	24	0	0
H18007383	21	p	0	0	0
H18007383	Y	p	0	0	0
H18007383	X	p	88	0	28
H18007383	1	q	97	0	0
H18007383	2	q	0	19	1
H18007383	3	q	0	0	0
H18007383	4	q	0	56	0
H18007383	5	q	0	0	0
H18007383	6	q	0	64	0
H18007383	7	q	0	0	0
H18007383	8	q	0	23	0
H18007383	9	q	2	10	0
H18007383	10	q	0	98	0
H18007383	11	q	95	0	0
H18007383	12	q	1	0	0
H18007383	13	q	0	82	0
H18007383	14	q	6	36	0
H18007383	15	q	0	99	0
H18007383	16	q	0	98	0
H18007383	17	q	2	9	0
H18007383	18	q	0	28	0
H18007383	19	q	0	0	0
H18007383	20	q	83	0	0
H18007383	21	q	29	0	0
H18007383	22	q	15	0	0
H18007383	Y	q	0	0	0
H18007383	X	q	91	0	7
H18007508	1	p	35	7	2
H18007508	2	p	59	2	0
H18007508	3	p	65	1	0
H18007508	4	p	0	2	0
H18007508	5	p	63	22	0
